vendor_guid,object_type,title,description,display_name,calculation_method,calculation_int,workflow_state,mastery_points,parent_guids,ratings,,,,,,,,,
A3,group,Assignment 3,Assignment 3 Querying and Inferencing with SPARQL and RDFS,A3,,,active,,,,,,,,,,,,
KDA3T1a,outcome,Assignment 3 Task 1a,Can write a procedure to write a SPARQL query that returns all the cities in a local graph,KDA3T1a,average,,active,12,A3,15,Fully correct. Solution suggests a good understanding.,12,Mostly correct or fully correct but with a convoluted solution.,8,Partially correct but in the right direction. A good effort.,4,Mostly incorrect or only partially complete. Stuck without a clear path forward.,2,Mostly incorrect or only partially complete. Answer suggests little effort has been put into it.,1,Answer is not provided or largely incomplete
KDA3T1b,outcome,Assignment 3 Task 1b,Can write a procedure to write a SPARQL query that returns related information from DBpedia,KDA3T1b,average,,active,12,A3,15,Fully correct. Solution suggests a good understanding.,12,Mostly correct or fully correct but with a convoluted solution.,8,Partially correct but in the right direction. A good effort.,4,Mostly incorrect or only partially complete. Stuck without a clear path forward.,2,Mostly incorrect or only partially complete. Answer suggests little effort has been put into it.,1,Answer is not provided or largely incomplete
KDA3T1c,outcome,Assignment 3 Task 1c,Can write a procedure to write an RDF graph to disk,KDA3T1c,average,,active,4,A3,5,Fully correct. Solution suggests a good understanding.,4,Mostly correct or fully correct but with a convoluted solution.,3,Partially correct but in the right direction. A good effort.,2,Mostly incorrect or only partially complete. Stuck without a clear path forward.,1,Answer is not provided or largely incomplete
KDA3T2,outcome,Assignment 3 Task 2,Can write a procedure to infer basic RDFS rules,KDA3T2,average,,active,18,A3,25,Fully correct. Solution suggests a good understanding.,20,Mostly correct or fully correct but with a convoluted solution.,15,Partially correct but in the right direction. A good effort.,10,Mostly incorrect or only partially complete. Stuck without a clear path forward.,5,Mostly incorrect or only partially complete. Answer suggests little effort has been put into it.,1,Answer is not provided or largely incomplete
KDA3T3,outcome,Assignment 3 Task 3,Can write a procedure to construct a RDFS graph about an arbitrary domain,KDA3T3,average,,active,16,A3,20,Fully correct. Solution suggests a good understanding.,16,Mostly correct or fully correct but with a convoluted solution.,12,Partially correct but in the right direction. A good effort.,8,Mostly incorrect or only partially complete. Stuck without a clear path forward.,2,Mostly incorrect or only partially complete. Answer suggests little effort has been put into it.,1,Answer is not provided or largely incomplete
KDA3T4,outcome,Assignment 3 Task 4,Can setup a modern triple store and write a procedure to infer implicit information using SPARQL,KDA3T4,average,,active,16,A3,20,Fully correct. Solution suggests a good understanding.,16,Mostly correct or fully correct but with a convoluted solution.,12,Partially correct but in the right direction. A good effort.,8,Mostly incorrect or only partially complete. Stuck without a clear path forward.,2,Mostly incorrect or only partially complete. Answer suggests little effort has been put into it.,1,Answer is not provided or largely incomplete

